nu,stress,time,n,w,q,z
0.005,0.1191,1162.5,6.040337736477162,-1.8618005946597704e-12,0.34814499304515323,0.6263289301913668
0.005,0.1191,1165.0,6.04049286958537,-1.9230482904868803e-12,0.3475234704554109,0.6261737970832196
0.005,0.1191,1167.5,6.0406477581427795,-1.9931825284143173e-12,0.3469026205842363,0.6260189085258806
0.005,0.1191,1170.0,6.040802402198379,-2.072551327417495e-12,0.3462824444788416,0.6258642644703607
0.005,0.1191,1172.5,6.040956801803288,-2.161492227508482e-12,0.3456629431780883,0.6257098648655403
0.005,0.1191,1175.0,6.0411109570107495,-2.26033163912893e-12,0.34504411771249416,0.6255557096581777
0.005,0.1191,1177.5,6.04126486757481,-2.3494783281801036e-12,0.344425969174816,0.6254017990942062
0.005,0.1191,1180.0,6.041418533751357,-2.4423412952696245e-12,0.3438084985324368,0.6252481329177523
0.005,0.1191,1182.5,6.0415719556228655,-2.5407211359406817e-12,0.34319170678552835,0.6250947110463422
0.005,0.1191,1185.0,6.041725133242875,-2.6443530573107982e-12,0.3425755949332221,0.6249415334264363
0.005,0.1191,1187.5,6.041878066666578,-2.7529279493868747e-12,0.34196016396644835,0.6247886000028422
0.005,0.1191,1190.0,6.04203075595081,-2.8660910144699465e-12,0.34134541486794606,0.624635910718723
0.005,0.1191,1192.5,6.042183201154032,-2.983440396559938e-12,0.34073134861227294,0.6244834655156186
0.005,0.1191,1195.0,6.042335402336329,-3.1045258107604047e-12,0.34011796616581474,0.6243312643334423
0.005,0.1191,1197.5,6.042487359559378,-3.2288471726832916e-12,0.33950526848679563,0.6241793071105176
0.005,0.1191,1200.0,6.042639072886445,-3.355853227853681e-12,0.33889325652528773,0.6240275937835781
0.005,0.1191,1202.5,6.042790542382372,-3.4849401811145453e-12,0.338281931223221,0.6238761242877799
0.005,0.1191,1205.0,6.042941768113557,-3.615450326031497e-12,0.3376712935143928,0.6237248985567257
0.005,0.1191,1207.5,6.0430927501479434,-3.746670674297541e-12,0.3370613443244782,0.6235739165224702
0.005,0.1191,1210.0,6.043243488555007,-3.877831585137821e-12,0.3364520845710393,0.6234231781155382
0.005,0.1191,1212.5,6.043393983405739,-4.008105394714382e-12,0.33584351516353567,0.623272683264936
0.005,0.1191,1215.0,6.043544234772634,-4.136605045530904e-12,0.3352356370033333,0.6231224318981695
0.005,0.1191,1217.5,6.043694242729678,-4.262382715837473e-12,0.3346284509837152,0.6229724239412517
0.005,0.1191,1220.0,6.043844007352329,-4.384428449035313e-12,0.33402195798989087,0.6228226593187219
0.005,0.1191,1222.5,6.043993528717511,-4.501668783081552e-12,0.333416158899006,0.6226731379536575
0.005,0.1191,1225.0,6.044142807093943,-4.633692197246183e-12,0.3328110546177718,0.622523859577358
0.005,0.1191,1227.5,6.044291842579001,-4.781207690702414e-12,0.3322066460107092,0.6223748240924475
0.005,0.1191,1230.0,6.04444063512731,-4.929158270889087e-12,0.33160293390581286,0.6222260315442865
0.005,0.1191,1232.5,6.044589184829929,-5.077121367762379e-12,0.33099991914973936,0.6220774818418148
0.005,0.1191,1235.0,6.044737491779788,-5.22465549467452e-12,0.3303976025812243,0.6219291748921036
0.005,0.1191,1237.5,6.044885556071675,-5.3713001252329265e-12,0.3297959850310941,0.6217811106003635
0.005,0.1191,1240.0,6.045033377802236,-5.5165755701593655e-12,0.329195067322278,0.6216332888699477
0.005,0.1191,1242.5,6.0451809570699755,-5.659982854149102e-12,0.32859485026982066,0.6214857096023515
0.005,0.1191,1245.0,6.045328293975251,-5.801003592730051e-12,0.3279953346808934,0.6213383726972171
0.005,0.1191,1247.5,6.0454753886202734,-5.939099869121922e-12,0.3273965213548072,0.6211912780523327
0.005,0.1191,1250.0,6.0456222411091,-6.07371411109538e-12,0.3267984110830241,0.621044425563641
0.005,0.1191,1252.5,6.045768851547633,-6.204268967831188e-12,0.3262010046491697,0.6208978151252381
0.005,0.1191,1255.0,6.045915220043626,-6.3301671867793616e-12,0.32560430282904484,0.6207514466293712
0.005,0.1191,1257.5,6.046061346706664,-6.450791490518319e-12,0.32500830639063794,0.6206053199664536
0.005,0.1191,1260.0,6.046207231648178,-6.565504453614031e-12,0.3244130160941374,0.6204594350250546
0.005,0.1191,1262.5,6.046352874981435,-6.6736483794791756e-12,0.3238184326919428,0.620313791691906
0.005,0.1191,1265.0,6.046498276821531,-6.774545177232284e-12,0.323224556928678,0.6201683898519108
0.005,0.1191,1267.5,6.046643437285401,-6.867496238556893e-12,0.3226313895412025,0.6200232293881333
0.005,0.1191,1270.0,6.046788356491803,-6.951782314560699e-12,0.32203893125862365,0.6198783101818162
0.005,0.1191,1272.5,6.046933034470934,-7.035043586167957e-12,0.32144718281607837,0.6197336322027682
0.005,0.1191,1275.0,6.047077471060789,-7.142888584287297e-12,0.3208561449705331,0.6195891956130205
0.005,0.1191,1277.5,6.047221666662292,-7.248882395198523e-12,0.3202658183857621,0.6194450000116238
0.005,0.1191,1280.0,6.047365621391153,-7.353180436999364e-12,0.3196762037615603,0.6193010452828673
0.005,0.1191,1282.5,6.047509335364317,-7.455971116113827e-12,0.3190873017901201,0.6191573313098063
0.005,0.1191,1285.0,6.047652808699942,-7.557477030474621e-12,0.3184991131560458,0.6190138579742825
0.005,0.1191,1287.5,6.047796041517385,-7.657956172705536e-12,0.31791163853636767,0.6188706251569399
0.005,0.1191,1290.0,6.047939033937186,-7.75770313330386e-12,0.3173248786005563,0.6187276327372387
0.005,0.1191,1292.5,6.048081786081044,-7.857050303822779e-12,0.31673883401053654,0.6185848805934804
0.005,0.1191,1295.0,6.048224298071808,-7.956369080053779e-12,0.31615350542070264,0.618442368602815
0.005,0.1191,1297.5,6.048366570033463,-8.056071065209048e-12,0.3155688934779313,0.6183000966412603
0.005,0.1191,1300.0,6.048508602091094,-8.156609273103883e-12,0.3149849988215969,0.6181580645837292
0.005,0.1191,1302.5,6.0486503943709,-8.258479331339088e-12,0.31440182208358536,0.6180162723040257
0.005,0.1191,1305.0,6.048791947000147,-8.362220684483374e-12,0.3138193638883084,0.617874719674882
0.005,0.1191,1307.5,6.04893326010717,-8.468417797255783e-12,0.31323762485271783,0.617733406567965
0.005,0.1191,1310.0,6.049074333821351,-8.577701357708056e-12,0.3126566055863199,0.6175923328538936
0.005,0.1191,1312.5,6.049215168273098,-8.690749480407065e-12,0.3120763066911895,0.6174514984022598
0.005,0.1191,1315.0,6.049355763593836,-8.8082889096172e-12,0.31149672876198436,0.6173109030816388
0.005,0.1191,1317.5,6.049496119915983,-8.931096222482778e-12,0.3109178723859594,0.6171705467596147
0.005,0.1191,1320.0,6.049636237372941,-9.059999032210457e-12,0.310339738142981,0.6170304293027856
0.005,0.1191,1322.5,6.049776116573347,-9.187974459702298e-12,0.3097623266657278,0.6168905501025079
0.005,0.1191,1325.0,6.0499157573514735,-9.320971864594626e-12,0.30918563848112973,0.6167509093245145
0.005,0.1191,1327.5,6.050055159798713,-9.460726343090032e-12,0.3086096741412828,0.6166115068774144
0.005,0.1191,1330.0,6.050194324065347,-9.608062947802426e-12,0.30803443419830745,0.6164723426109278
0.005,0.1191,1332.5,6.050333250303268,-9.763851655555677e-12,0.30745991919709936,0.6163334163731627
0.005,0.1191,1335.0,6.050471938666002,-9.929008278749322e-12,0.3068861296753457,0.6161947280105943
0.005,0.1191,1337.5,6.0506103893086935,-1.0104495376724273e-11,0.3063130661635416,0.6160562773680779
0.005,0.1191,1340.0,6.050748602388117,-1.0291323167128541e-11,0.30574072918500705,0.6159180642888415
0.005,0.1191,1342.5,6.05088657806267,-1.049055043728294e-11,0.30516911925590273,0.6157800886144875
0.005,0.1191,1345.0,6.051024316492378,-1.0703285455546812e-11,0.3045982368852471,0.6156423501849922
0.005,0.1191,1347.5,6.051161817838893,-1.0930686882683719e-11,0.3040280825749323,0.6155048488387046
0.005,0.1191,1350.0,6.051299082265496,-1.1173964683227187e-11,0.3034586568197414,0.615367584412345
0.005,0.1191,1352.5,6.051436109937097,-1.143438103684639e-11,0.3028899601073639,0.6152305567410048
0.005,0.1191,1355.0,6.051572901020234,-1.1713251249711885e-11,0.3023219929184133,0.6150937656581466
0.005,0.1191,1357.5,6.051709455683076,-1.201194466586131e-11,0.3017547557264425,0.614957210995603
0.005,0.1191,1360.0,6.051845774095425,-1.2331885578565101e-11,0.30118824899796126,0.6148208925835736
0.005,0.1191,1362.5,6.05198185642871,-1.2674554141692223e-11,0.3006224731924519,0.6146848102506317
0.005,0.1191,1365.0,6.052117702855998,-1.3041487281075848e-11,0.3000574287623864,0.6145489638237102
0.005,0.1191,1367.5,6.052253313551986,-1.3434279605879105e-11,0.2994931161532424,0.6144133531281156
0.005,0.1191,1370.0,6.052388688349812,-1.3834794236648417e-11,0.298929535826606,0.6142779783306894
0.005,0.1191,1372.5,6.052523827374561,-1.4241694408458661e-11,0.2983666882175736,0.6141428393063479
0.005,0.1191,1375.0,6.052658731050709,-1.467087412067743e-11,0.29780457373426655,0.6140079356306288
0.005,0.1191,1377.5,6.052793399543798,-1.5123262718289553e-11,0.2972431927954069,0.6138732671379918
0.005,0.1191,1380.0,6.052927833020129,-1.5599801074532464e-11,0.2966825458128638,0.613738833662138
0.005,0.1191,1382.5,6.053062031646732,-1.6101441272004863e-11,0.29612263319167215,0.6136046350360363
0.005,0.1191,1385.0,6.05319599559136,-1.6629146283775447e-11,0.2955634553300497,0.613470671091936
0.005,0.1191,1387.5,6.053329725022459,-1.7183889654491575e-11,0.29500501261941575,0.6133369416613922
0.005,0.1191,1390.0,6.053463220109147,-1.7766655181487994e-11,0.29444730544440856,0.6132034465752869
0.005,0.1191,1392.5,6.0535964810212,-1.837843659589548e-11,0.2938903341829035,0.613070185663845
0.005,0.1191,1395.0,6.0537295079290265,-1.9020237243749612e-11,0.29333409920603065,0.6129371587566607
0.005,0.1191,1397.5,6.053862301003647,-1.969306976709941e-11,0.2927786008781934,0.6128043656827126
0.005,0.1191,1400.0,6.053994860416674,-2.0397955785116056e-11,0.29222383955708564,0.6126718062703906
0.005,0.1191,1402.5,6.054127186340294,-2.1135925575201572e-11,0.29166981559371,0.6125394803475092
0.005,0.1191,1405.0,6.05425927894724,-2.190801775409753e-11,0.2911165293323958,0.6124073877413354
0.005,0.1191,1407.5,6.054391138410777,-2.2715278958993754e-11,0.2905639811108169,0.6122755282786053
0.005,0.1191,1410.0,6.054522764904684,-2.3558763528636994e-11,0.2900121712600097,0.6121439017855417
0.005,0.1191,1412.5,6.054654158603225,-2.443953318443963e-11,0.28946110010439075,0.6120125080878815
0.005,0.1191,1415.0,6.05478531968113,-2.5358656711588393e-11,0.28891076796177523,0.6118813470108952
0.005,0.1191,1417.5,6.05491624848781,-2.631728031935212e-11,0.28836117515142734,0.611750418205174
0.005,0.1191,1420.0,6.055046945819752,-2.7316737839188147e-11,0.2878123220066394,0.6116197208742314
0.005,0.1191,1422.5,6.055177411262648,-2.8357877854568597e-11,0.2872642087983109,0.6114892554323764
0.005,0.1191,1425.0,6.055307645014491,-2.9441802976879925e-11,0.28671683581902474,0.611359021681618
0.005,0.1191,1427.5,6.055437647274862,-3.056962178286721e-11,0.28617020335490856,0.611229019422375
0.005,0.1191,1430.0,6.055567418244941,-3.1742448507876446e-11,0.28562431168565305,0.6110992484534686
0.005,0.1191,1432.5,6.055696958127516,-3.296140273909682e-11,0.28507916108453213,0.6109697085721122
0.005,0.1191,1435.0,6.055826267126988,-3.422760910880301e-11,0.28453475181842175,0.6108403995739068
0.005,0.1191,1437.5,6.055955345449386,-3.5542196987597424e-11,0.28399108414781954,0.6107113212528228
0.005,0.1191,1440.0,6.056084193302373,-3.6906300177652574e-11,0.2834481583268636,0.6105824734012006
0.005,0.1191,1442.5,6.056212810895252,-3.832105660595323e-11,0.2829059746033523,0.6104538558097362
0.005,0.1191,1445.0,6.0563411984389806,-3.978760801753883e-11,0.2823645332187633,0.610325468267474
0.005,0.1191,1447.5,6.056469356146185,-4.130709966874567e-11,0.281823834408273,0.6101973105617887
0.005,0.1191,1450.0,6.056597284231156,-4.288068002044929e-11,0.2812838784007757,0.6100693824783917
0.005,0.1191,1452.5,6.0567249829098655,-4.450950043130662e-11,0.2807446654189029,0.609941683801311
0.005,0.1191,1455.0,6.056852452399981,-4.619471485099837e-11,0.28020619567904287,0.609814214312881
0.005,0.1191,1457.5,6.056979692920864,-4.793747951347132e-11,0.27966846939135953,0.6096869737937405
0.005,0.1191,1460.0,6.057106704693585,-4.97389526301805e-11,0.2791314867598121,0.6095599620228206
0.005,0.1191,1462.5,6.057233487940938,-5.1600294083331593e-11,0.2785952479821742,0.6094331787773288
0.005,0.1191,1465.0,6.0573600428874395,-5.3522665119123146e-11,0.2780597532500531,0.6093066238327501
0.005,0.1191,1467.5,6.057486368652065,-5.557400076429238e-11,0.2775250027597929,0.6091802980701757
0.005,0.1191,1470.0,6.057612466138357,-5.771472672573306e-11,0.2769909966840863,0.6090542005860247
0.005,0.1191,1472.5,6.057738335702165,-5.993840242463157e-11,0.2764577351949184,0.6089283310244401
0.005,0.1191,1475.0,6.057863977543737,-6.224807727176494e-11,0.27592521845973195,0.6088026891851782
0.005,0.1191,1477.5,6.057989391863361,-6.464690511835501e-11,0.2753934466399169,0.6086772748679525
0.005,0.1191,1480.0,6.058114578861332,-6.71381464674501e-11,0.2748624198908303,0.6085520878724732
0.005,0.1191,1482.5,6.058239538737917,-6.972517068530633e-11,0.274332138361816,0.6084271279984753
0.005,0.1191,1485.0,6.0583642716933275,-7.241145821276931e-11,0.27380260219622404,0.6083023950457509
0.005,0.1191,1487.5,6.058488777927681,-7.520060277665538e-11,0.27327381153143077,0.6081778888141866
0.005,0.1191,1490.0,6.058613057640973,-7.809631360113325e-11,0.27274576649885834,0.6080536091037901
0.005,0.1191,1492.5,6.058737111033044,-8.110241761910552e-11,0.2722184672239944,0.6079295557147255
0.005,0.1191,1495.0,6.058860938303546,-8.422286168358995e-11,0.2716919138264119,0.6078057284473437
0.005,0.1191,1497.5,6.058984539651909,-8.746171477910121e-11,0.2711661064197888,0.60768212710222
0.005,0.1191,1500.0,6.059107915277311,-9.082317023303216e-11,0.2706410451119275,0.6075587514801792
0.005,0.1191,1502.5,6.0592310653786425,-9.431154792703544e-11,0.27011673000477504,0.607435601382336
0.005,0.1191,1505.0,6.059353990154479,-9.793129650840487e-11,0.26959316119444254,0.6073126766101192
0.005,0.1191,1507.5,6.059476689803043,-1.0168699560145709e-10,0.2690703387712248,0.6071899769653107
0.005,0.1191,1510.0,6.059599164522174,-1.0558335801891288e-10,0.26854826281962,0.6070675022500762
0.005,0.1191,1512.5,6.059721414509298,-1.0962523197327862e-10,0.2680269334183499,0.6069452522669945
0.005,0.1191,1515.0,6.0598434409366435,-1.1389664503593902e-10,0.26750635065953127,0.6068232258439201
0.005,0.1191,1517.5,6.059965244215083,-1.184200973123764e-10,0.2669865146146014,0.6067014225700041
0.005,0.1191,1520.0,6.060086823794433,-1.23140381798299e-10,0.266467425330416,0.6065798429953746
0.005,0.1191,1522.5,6.060208179916202,-1.280666444793197e-10,0.2659490828636914,0.6064584868785314
0.005,0.1191,1525.0,6.0603293128239075,-1.3320838712074485e-10,0.2654314872655165,0.6063373539759678
0.005,0.1191,1527.5,6.060450222763095,-1.3857547455915193e-10,0.2649146385813734,0.606216444042147
0.005,0.1191,1530.0,6.060570909981383,-1.4417814199396695e-10,0.2643985368511586,0.6060957568294622
0.005,0.1191,1532.5,6.06069137472848,-1.5002700227904213e-10,0.2638831821092041,0.6059752920882143
0.005,0.1191,1535.0,6.060811617256221,-1.5613305321423355e-10,0.2633685743842977,0.6058550495665787
0.005,0.1191,1537.5,6.0609316378186,-1.6250768483697854e-10,0.26285471369970487,0.6057350290105749
0.005,0.1191,1540.0,6.061051436671793,-1.6916268671387326e-10,0.2623416000731889,0.6056152301640367
0.005,0.1191,1542.5,6.061171014074193,-1.7611025523225045e-10,0.2618292335170322,0.605495652768584
0.005,0.1191,1545.0,6.061290370286441,-1.8336300089175685e-10,0.2613176140380572,0.6053762965635888
0.005,0.1191,1547.5,6.061409505571456,-1.9093395559593074e-10,0.26080674163764705,0.6052571612861448
0.005,0.1191,1550.0,6.061528420194458,-1.9883657994377969e-10,0.2602966163117672,0.6051382466710457
0.005,0.1191,1552.5,6.06164711442301,-2.0708477052135785e-10,0.2597872380509856,0.6050195524507413
0.005,0.1191,1555.0,6.06176558852704,-2.1569286719334374e-10,0.259278606840494,0.60490107835532
0.005,0.1191,1557.5,6.061883842778873,-2.246756603946178e-10,0.25877072266012885,0.6047828241124693
0.005,0.1191,1560.0,6.062001877453264,-2.3404839842183983e-10,0.25826358548439227,0.6046647894474512
0.005,0.1191,1562.5,6.062119692321336,-2.4388197053760327e-10,0.2577571952789819,0.6045469745892127
0.005,0.1191,1565.0,6.062237285610184,-2.544163477536259e-10,0.2572515519936347,0.6044293813108993
0.005,0.1191,1567.5,6.062354659512179,-2.654599416474488e-10,0.256746655600152,0.6043120074199478
0.005,0.1191,1570.0,6.062471814243646,-2.770373665783903e-10,0.2562425060514354,0.6041948527000581
0.005,0.1191,1572.5,6.062588750019609,-2.891741539726412e-10,0.2557391032951306,0.6040779169362321
0.005,0.1191,1575.0,6.062705467053734,-3.0189676995986954e-10,0.25523644727364675,0.60396119991483
0.005,0.1191,1577.5,6.062821965558255,-3.1523263300982553e-10,0.25473453792417755,0.6038447014236444
0.005,0.1191,1580.0,6.062938245743917,-3.292101315689469e-10,0.25423337517872086,0.6037284212519604
0.005,0.1191,1582.5,6.063054307819902,-3.438586416969641e-10,0.2537329589640992,0.6036123591906234
0.005,0.1191,1585.0,6.0631701519937735,-3.592085447035051e-10,0.25323328920198035,0.603496515032102
0.005,0.1191,1587.5,6.063285778471408,-3.752912447847006e-10,0.25273436580889713,0.6033808885705504
0.005,0.1191,1590.0,6.063401187456929,-3.921391866597894e-10,0.2522361886962682,0.6032654796018773
0.005,0.1191,1592.5,6.063516379152645,-4.097858732077227e-10,0.2517387577704178,0.6031502879238076
0.005,0.1191,1595.0,6.063631353758983,-4.2826588310377047e-10,0.25124207293259665,0.6030353133359498
0.005,0.1191,1597.5,6.063746111474425,-4.47614888456125e-10,0.25074613407900154,0.6029205556398565
0.005,0.1191,1600.0,6.063860652495443,-4.678696724425075e-10,0.25025094110079604,0.602806014639094
0.005,0.1191,1602.5,6.06397497701643,-4.890681469467723e-10,0.24975649388413104,0.6026916901393047
0.005,0.1191,1605.0,6.064089085229645,-5.11249370195512e-10,0.24926279231016438,0.6025775819482716
0.005,0.1191,1607.5,6.064202977325142,-5.344535643946628e-10,0.24876983625508164,0.602463689875979
0.005,0.1191,1610.0,6.064316653490701,-5.587221333661095e-10,0.24827762559011604,0.6023500137346878
0.005,0.1191,1612.5,6.064430116674009,-5.846653157012541e-10,0.24778616021843075,0.6022365505773234
0.005,0.1191,1615.0,6.064543365590641,-6.120253673515077e-10,0.24729543998183257,0.6021233016880514
0.005,0.1191,1617.5,6.0646564000986105,-6.407810538033569e-10,0.2468054647325153,0.6020102672088375
